married / was married,couple,any relation,respondent gender,couple gender,interracial couple,respondent age,partner age,education gap,couple salary gap,couple political stability,meeting interface,try app service,relation duration [year],relation quality
0.0,0.0,1.0,0,0,,1,,0.0,2,6.0,,,0.67,
1.0,1.0,,0,0,,5,4.0,1.0,3,2.0,,,27.67,2
1.0,1.0,,1,0,,1,1.0,0.0,1,6.0,3.0,,1.92,1
1.0,1.0,,1,0,,5,5.0,0.0,3,5.0,4.0,,44.25,2
1.0,1.0,,1,0,,3,4.0,0.0,3,5.0,1.0,,30.83,1
1.0,1.0,,0,0,,6,6.0,0.0,2,5.0,,,56.67,1
0.0,0.0,1.0,1,0,,1,1.0,1.0,1,5.0,0.0,,2.42,
1.0,1.0,,1,0,,1,2.0,0.0,3,4.0,3.0,,7.92,1
0.0,0.0,1.0,1,0,,2,1.0,1.0,1,5.0,0.0,1.0,0.42,
1.0,0.0,1.0,1,0,,4,4.0,1.0,1,4.0,,,,
0.0,0.0,1.0,0,0,,1,1.0,3.0,2,,,1.0,,
1.0,1.0,,1,0,,4,3.0,1.0,1,5.0,,,8.08,1
1.0,1.0,,0,0,,6,6.0,4.0,3,2.0,1.0,,47.17,1
,1.0,,1,0,,5,4.0,4.0,3,3.0,3.0,,8.5,1
,1.0,,0,0,,4,3.0,1.0,2,5.0,0.0,1.0,6.0,2
1.0,1.0,,0,0,,3,3.0,1.0,1,5.0,1.0,,27.17,1
1.0,1.0,,0,0,,4,5.0,1.0,1,4.0,3.0,,37.67,1
1.0,1.0,,0,0,,4,4.0,4.0,3,5.0,3.0,,35.75,2
1.0,1.0,,0,0,,4,4.0,1.0,1,3.0,,,33.33,1
,1.0,,1,0,,1,1.0,4.0,3,6.0,0.0,1.0,0.58,3
,1.0,,1,2,,1,2.0,3.0,2,6.0,,,5.17,2
1.0,1.0,,1,0,,2,2.0,0.0,3,4.0,4.0,,15.0,1
1.0,0.0,1.0,1,0,,6,6.0,1.0,2,6.0,,,,
1.0,1.0,,1,0,,5,6.0,0.0,2,5.0,,,47.5,1
1.0,1.0,,0,0,,6,5.0,1.0,1,5.0,3.0,,47.92,1
1.0,1.0,,0,0,,6,6.0,0.0,1,6.0,4.0,,55.75,1
0.0,0.0,1.0,0,0,,3,2.0,3.0,1,1.0,4.0,,1.92,
1.0,1.0,,1,0,,3,4.0,0.0,3,3.0,,,31.67,2
1.0,1.0,,0,0,,3,3.0,1.0,1,6.0,0.0,,5.42,1
1.0,1.0,,1,0,,3,4.0,1.0,3,5.0,1.0,1.0,22.67,2
1.0,1.0,,1,0,,2,2.0,0.0,3,5.0,4.0,,13.75,1
1.0,1.0,,0,0,,2,2.0,4.0,3,4.0,0.0,,12.25,2
1.0,0.0,1.0,1,0,,6,7.0,6.0,3,4.0,1.0,,,
1.0,1.0,,1,0,,2,2.0,3.0,3,4.0,,,8.25,2
1.0,1.0,,1,0,,3,2.0,0.0,1,5.0,5.0,,8.42,2
,1.0,,0,0,,1,1.0,7.0,1,4.0,3.0,1.0,2.92,1
1.0,1.0,,0,0,,5,5.0,0.0,3,4.0,4.0,,50.25,2
,1.0,,1,2,,3,4.0,2.0,2,5.0,0.0,,2.92,1
1.0,1.0,,0,1,,3,3.0,3.0,3,5.0,,,18.33,2
1.0,1.0,,0,0,,7,5.0,1.0,2,5.0,1.0,,,1
1.0,1.0,,0,0,,4,4.0,3.0,1,2.0,2.0,,38.42,2
1.0,1.0,,0,0,,2,2.0,0.0,1,4.0,1.0,,19.25,2
1.0,1.0,,0,0,,4,3.0,4.0,3,4.0,,,10.42,1
,1.0,,0,0,,2,1.0,3.0,1,6.0,3.0,1.0,3.83,2
0.0,0.0,1.0,1,0,,3,3.0,0.0,1,4.0,3.0,,5.33,
,1.0,,0,1,,4,4.0,2.0,2,5.0,,1.0,25.92,2
1.0,1.0,,1,0,,6,5.0,4.0,4,1.0,1.0,,33.08,2
1.0,1.0,,0,0,,3,3.0,1.0,3,6.0,,,11.0,1
0.0,0.0,1.0,1,0,,5,5.0,2.0,3,2.0,2.0,,2.83,
1.0,1.0,,1,0,,5,4.0,0.0,1,5.0,3.0,1.0,16.5,2
,1.0,,0,0,,5,2.0,1.0,1,6.0,,,0.67,2
1.0,1.0,,1,0,,2,2.0,1.0,3,4.0,2.0,,8.75,2
1.0,1.0,,1,0,,2,2.0,0.0,1,6.0,3.0,,4.58,1
1.0,0.0,1.0,0,0,,2,,1.0,3,5.0,,,,
1.0,1.0,,0,0,,4,4.0,8.0,3,5.0,,,19.75,2
1.0,0.0,1.0,0,0,,5,4.0,5.5,1,3.0,,,,
1.0,1.0,,0,0,,4,4.0,1.0,3,4.0,2.0,,37.83,1
,1.0,,0,0,,4,2.0,1.0,1,5.0,,,16.42,1
1.0,1.0,,0,0,,1,2.0,0.0,4,6.0,4.0,,12.17,1
1.0,1.0,,0,0,,4,3.0,3.0,1,4.0,1.0,,26.5,2
1.0,1.0,,0,0,,5,5.0,5.0,3,5.0,2.0,,47.92,2
0.0,0.0,1.0,1,0,,6,6.0,3.0,3,5.0,1.0,,20.33,
1.0,1.0,,0,0,,5,5.0,0.0,1,5.0,1.0,,45.08,2
1.0,1.0,,1,0,,4,4.0,5.0,3,2.0,3.0,,35.42,1
1.0,0.0,1.0,1,0,,6,6.0,3.5,2,6.0,5.0,,,
1.0,1.0,,1,2,,5,4.0,3.0,3,4.0,0.0,,16.75,1
1.0,1.0,,0,0,,2,2.0,1.0,2,5.0,1.0,,18.33,1
1.0,1.0,,1,0,,2,2.0,0.0,3,4.0,2.0,,10.83,3
1.0,1.0,,1,0,,4,4.0,2.0,1,5.0,1.0,,29.92,2
1.0,1.0,,1,0,,3,3.0,1.0,3,6.0,1.0,,23.08,1
1.0,1.0,,0,0,,2,2.0,1.0,2,4.0,4.0,,14.83,2
,1.0,,0,0,,5,4.0,1.0,3,5.0,,,0.08,2
1.0,1.0,,0,0,,4,3.0,1.0,1,4.0,1.0,,25.0,1
1.0,1.0,,1,0,,3,4.0,1.0,3,4.0,,,20.33,1
,1.0,,1,0,,2,3.0,3.0,3,2.0,5.0,,0.33,4
1.0,1.0,,1,0,,4,4.0,1.0,3,6.0,,,29.17,2
,0.0,0.0,1,,,1,,,,,,,,
,1.0,,0,0,,4,4.0,0.0,1,,,,9.83,2
,1.0,,1,0,,0,1.0,0.0,3,6.0,,,2.08,1
1.0,1.0,,0,0,,6,5.0,3.0,3,2.0,,,25.58,1
1.0,1.0,,1,0,,3,3.0,0.0,3,4.0,4.0,,26.83,1
1.0,1.0,,0,0,,2,2.0,0.0,1,0.0,4.0,,17.17,2
1.0,1.0,,0,0,,4,4.0,0.0,3,5.0,2.0,,11.08,1
1.0,1.0,,1,0,,6,6.0,0.0,3,4.0,5.0,,53.0,1
,1.0,,0,0,,2,2.0,3.0,3,4.0,2.0,,12.33,1
1.0,1.0,,0,0,,4,4.0,0.0,1,6.0,2.0,,38.75,1
,1.0,,0,0,,1,1.0,0.0,1,5.0,0.0,,8.58,1
,1.0,,1,0,,3,3.0,0.0,3,5.0,,,3.0,3
0.0,0.0,1.0,0,0,,1,1.0,1.0,1,3.0,1.0,1.0,1.08,
1.0,1.0,,0,0,,2,2.0,5.0,1,4.0,,,3.75,1
0.0,0.0,1.0,0,0,,3,3.0,2.0,1,4.0,,,1.75,
,1.0,,1,0,,0,1.0,0.0,3,5.0,4.0,,1.33,1
,1.0,,0,1,,2,2.0,3.0,2,4.0,,,0.17,1
1.0,1.0,,0,0,,3,2.0,6.0,2,5.0,1.0,,17.67,1
,1.0,,0,0,,1,,0.0,3,4.0,,,,1
1.0,1.0,,0,0,,2,2.0,3.0,1,5.0,3.0,,13.67,1
,1.0,,1,0,,2,3.0,3.0,0,5.0,,,1.75,1
,1.0,,0,0,,1,1.0,2.0,1,5.0,3.0,,3.83,3
1.0,1.0,,1,0,,3,4.0,1.0,3,6.0,1.0,,18.42,4
1.0,1.0,,1,0,,4,4.0,0.0,3,4.0,5.0,,28.92,1
,1.0,,0,0,,1,1.0,3.0,1,6.0,,,,2
,1.0,,1,0,,5,5.0,0.0,1,5.0,0.0,1.0,0.58,1
1.0,1.0,,1,0,,3,3.0,3.0,3,5.0,3.0,,25.25,1
1.0,1.0,,0,0,,2,1.0,2.0,1,6.0,,,2.67,1
,1.0,,1,0,,2,2.0,3.0,2,5.0,,,0.42,1
0.0,0.0,1.0,0,0,,1,1.0,1.0,1,6.0,4.0,,2.67,
1.0,1.0,,1,0,,3,2.0,1.0,1,5.0,0.0,,7.92,2
0.0,0.0,1.0,1,0,,4,4.0,0.0,3,6.0,,,31.75,
1.0,1.0,,0,0,,4,4.0,4.0,3,6.0,3.0,,34.92,1
,1.0,,0,1,,4,4.0,2.0,3,5.0,0.0,,1.33,2
,1.0,,0,1,,2,2.0,3.0,1,6.0,0.0,,3.25,1
,1.0,,0,1,,4,3.0,0.0,1,6.0,3.0,,10.83,1
1.0,1.0,,1,0,,4,5.0,4.0,1,4.0,0.0,,6.42,1
1.0,1.0,,0,0,,3,3.0,1.0,1,4.0,3.0,,13.33,2
1.0,1.0,,0,1,,5,3.0,3.0,4,6.0,,1.0,16.92,1
1.0,1.0,,0,0,,4,3.0,3.0,3,4.0,3.0,,28.92,1
,1.0,,0,1,,2,2.0,1.0,3,6.0,0.0,,6.42,3
1.0,1.0,,1,0,,1,0.0,0.0,1,4.0,,,11.33,1
1.0,1.0,,1,0,,2,2.0,2.0,3,5.0,1.0,,11.92,1
1.0,1.0,,0,0,,2,1.0,1.0,1,4.0,4.0,,6.75,1
1.0,1.0,,0,0,,3,3.0,1.0,1,5.0,4.0,,24.5,1
1.0,1.0,,1,0,,1,1.0,3.0,3,5.0,4.0,,5.25,1
1.0,1.0,,1,0,,5,6.0,4.0,3,6.0,4.0,,52.08,1
,1.0,,0,0,,1,1.0,1.0,1,2.0,4.0,,4.33,1
,1.0,,1,0,,1,1.0,0.0,4,3.0,0.0,,5.5,2
,1.0,,1,0,,2,2.0,3.0,1,4.0,3.0,,0.33,2
,1.0,,0,1,,2,2.0,1.0,1,5.0,3.0,1.0,0.08,4
0.0,0.0,1.0,1,0,,5,6.0,4.0,3,6.0,1.0,,0.0,
1.0,1.0,,0,0,,5,4.0,0.0,2,3.0,1.0,,25.25,1
,1.0,,1,0,,3,3.0,3.0,1,4.0,3.0,,0.25,1
1.0,1.0,,0,0,,5,4.0,0.0,3,4.0,,,29.25,1
1.0,1.0,,1,0,,1,1.0,0.0,3,4.0,,,6.33,5
1.0,1.0,,0,0,,4,4.0,2.0,1,5.0,3.0,,22.25,1
1.0,1.0,,1,0,,3,4.0,0.0,3,6.0,,,8.25,3
1.0,1.0,,1,0,,4,3.0,3.0,0,4.0,,,,3
,1.0,,1,0,,2,2.0,2.0,1,3.0,,,16.67,2
1.0,1.0,,0,0,,6,6.0,1.0,1,4.0,1.0,,53.92,1
,1.0,,1,0,,2,2.0,1.0,3,6.0,0.0,,6.58,1
1.0,1.0,,1,0,,4,4.0,0.0,3,5.0,1.0,,32.25,2
1.0,1.0,,0,1,,1,1.0,1.0,1,5.0,2.0,,6.92,1
,1.0,,1,2,,2,4.0,0.0,3,5.0,,,2.0,1
1.0,1.0,,1,0,,2,3.0,1.0,3,3.0,2.0,,17.75,2
,1.0,,1,2,,2,2.0,1.0,1,6.0,3.0,1.0,7.58,1
,1.0,,1,2,,2,2.0,3.0,1,4.0,,,2.33,2
1.0,1.0,,0,0,,2,2.0,2.0,2,6.0,0.0,,9.75,1
1.0,1.0,,1,0,,1,1.0,0.0,3,4.0,3.0,,10.17,1
1.0,1.0,,1,0,,5,,3.0,4,6.0,2.0,,43.17,2
,1.0,,1,0,,4,4.0,5.0,3,4.0,,,,2
1.0,1.0,,0,0,,2,2.0,1.0,1,6.0,4.0,,17.5,1
,1.0,,1,0,,3,4.0,0.0,3,0.0,3.0,,10.17,2
1.0,1.0,,0,0,,2,1.0,2.0,1,6.0,0.0,,3.75,1
1.0,1.0,,1,0,,1,2.0,7.0,3,6.0,,,1.92,2
1.0,1.0,,0,1,,4,4.0,1.0,2,5.0,,,31.83,1
,1.0,,0,1,,0,0.0,5.5,2,4.0,4.0,,0.83,5
1.0,1.0,,1,0,,5,4.0,2.0,3,4.0,5.0,,40.25,1
1.0,1.0,,0,0,,4,4.0,3.0,1,6.0,,,31.08,2
1.0,1.0,,1,0,,3,3.0,4.0,3,2.0,3.0,,31.75,2
1.0,1.0,,1,0,,5,5.0,0.0,3,6.0,3.0,,48.08,2
1.0,1.0,,0,0,,3,3.0,3.0,2,6.0,,,25.5,1
0.0,0.0,1.0,0,0,,1,1.0,0.0,4,6.0,,,0.08,
,1.0,,1,0,,3,2.0,4.0,1,6.0,0.0,,2.42,1
1.0,1.0,,1,0,,5,5.0,1.0,3,6.0,4.0,,48.83,1
1.0,1.0,,1,0,,2,2.0,4.0,2,3.0,3.0,,8.75,2
1.0,1.0,,1,0,,5,5.0,3.0,2,4.0,3.0,,48.5,1
1.0,1.0,,0,0,,1,1.0,0.0,1,6.0,4.0,,9.5,2
1.0,1.0,,0,1,,4,4.0,0.0,3,6.0,1.0,,30.92,1
,1.0,,1,0,,4,4.0,0.0,3,1.0,0.0,,3.67,1
1.0,1.0,,1,0,,1,2.0,1.0,3,5.0,4.0,,8.25,1
1.0,1.0,,1,0,,5,6.0,1.0,1,5.0,1.0,,21.58,1
1.0,1.0,,1,0,,3,4.0,1.0,3,2.0,,,20.25,2
,1.0,,1,0,,1,1.0,1.0,2,4.0,2.0,,8.33,3
1.0,1.0,,1,0,,2,3.0,3.0,3,4.0,3.0,,16.17,3
1.0,1.0,,1,0,,5,5.0,0.0,4,3.0,1.0,,47.75,1
1.0,1.0,,0,0,,4,4.0,1.0,3,4.0,4.0,,39.17,1
1.0,1.0,,0,0,,3,3.0,6.0,1,6.0,4.0,,27.08,1
,1.0,,0,0,,2,2.0,2.0,1,4.0,5.0,1.0,7.33,3
0.0,0.0,1.0,1,0,,4,5.0,1.0,0,3.0,,,0.25,
1.0,1.0,,0,0,,5,5.0,0.0,1,4.0,,,43.08,1
1.0,1.0,,1,0,,1,1.0,2.0,3,4.0,0.0,,4.33,4
1.0,1.0,,1,0,,4,5.0,0.0,3,6.0,,,36.75,2
1.0,1.0,,0,0,,4,5.0,1.0,1,5.0,,,27.25,1
1.0,1.0,,1,0,,3,3.0,1.0,2,3.0,,,28.42,2
,1.0,,1,0,,3,3.0,3.0,3,4.0,,,0.25,2
,1.0,,0,0,,2,1.0,3.0,1,5.0,5.0,1.0,2.5,2
1.0,1.0,,0,0,,1,1.0,0.0,1,6.0,1.0,,3.42,1
1.0,1.0,,1,0,,2,2.0,1.0,1,5.0,4.0,,16.75,2
,1.0,,1,0,,1,1.0,4.0,3,5.0,5.0,,9.75,2
1.0,1.0,,1,0,,5,6.0,1.0,4,5.0,1.0,,33.92,1
1.0,1.0,,1,0,,0,4.0,1.0,2,1.0,1.0,,16.75,1
1.0,1.0,,1,0,,2,2.0,1.0,3,3.0,,,16.67,1
,1.0,,0,0,,3,2.0,0.0,1,2.0,1.0,,1.92,1
1.0,1.0,,1,0,,3,3.0,1.0,3,5.0,2.0,,29.17,2
1.0,1.0,,1,0,,4,5.0,3.0,3,6.0,2.0,,37.25,1
1.0,1.0,,0,0,,3,3.0,5.0,4,5.0,5.0,,22.67,1
1.0,1.0,,1,0,,5,5.0,4.0,4,6.0,4.0,,43.83,1
1.0,1.0,,1,0,,1,1.0,4.0,1,4.0,1.0,,9.83,2
1.0,1.0,,1,0,,2,4.0,1.0,3,5.0,1.0,,10.0,2
1.0,1.0,,0,0,,2,2.0,0.0,1,3.0,4.0,1.0,11.17,2
,1.0,,1,0,,0,0.0,1.0,3,5.0,4.0,,0.17,2
,1.0,,0,0,,5,5.0,4.0,2,0.0,3.0,1.0,1.67,2
1.0,1.0,,1,0,,5,5.0,0.0,3,4.0,3.0,,37.0,1
,1.0,,0,1,,2,2.0,3.0,2,4.0,0.0,,0.33,2
1.0,1.0,,1,0,,2,2.0,1.0,1,6.0,3.0,,11.67,2
1.0,1.0,,1,0,,1,1.0,1.0,3,4.0,3.0,,5.5,1
1.0,1.0,,1,0,,4,5.0,1.0,3,5.0,4.0,,35.83,2
1.0,1.0,,1,0,,1,1.0,1.0,3,6.0,,,4.58,1
,1.0,,0,0,,3,4.0,1.0,3,6.0,,,4.75,2
1.0,1.0,,1,0,,5,5.0,2.0,3,6.0,1.0,,52.67,1
,1.0,,1,0,,1,1.0,2.0,1,5.0,5.0,,13.83,1
,1.0,,1,2,,2,2.0,4.0,3,6.0,4.0,,8.83,1
1.0,1.0,,1,0,,3,3.0,5.0,1,4.0,0.0,,4.83,2
1.0,1.0,,0,0,,4,4.0,1.0,4,4.0,5.0,,36.75,2
,1.0,,0,0,,1,1.0,0.0,1,5.0,,1.0,1.25,3
1.0,0.0,1.0,1,0,,5,5.0,0.0,3,3.0,,,,
1.0,1.0,,0,0,,4,5.0,1.0,3,2.0,,,30.0,2
1.0,1.0,,0,0,,5,3.0,0.0,1,6.0,0.0,,5.67,2
0.0,0.0,1.0,1,2,,5,5.0,4.0,1,5.0,3.0,,19.75,
1.0,1.0,,0,1,,5,6.0,4.0,3,6.0,,,30.58,1
1.0,0.0,1.0,1,0,,4,3.0,2.0,1,3.0,1.0,,,
,1.0,,0,1,,4,4.0,0.0,3,6.0,0.0,1.0,17.0,2
1.0,1.0,,0,0,,3,2.0,4.0,3,5.0,,,,2
0.0,0.0,1.0,0,0,,1,1.0,4.5,4,2.0,4.0,,0.75,
0.0,0.0,1.0,0,0,,1,,3.0,1,4.0,,,1.0,
,1.0,,1,0,,2,3.0,0.0,1,5.0,1.0,,10.67,1
1.0,1.0,,1,0,,2,2.0,0.0,2,5.0,4.0,,9.75,2
,1.0,,1,0,,2,2.0,5.0,1,5.0,0.0,,5.08,2
1.0,1.0,,0,1,,3,1.0,3.0,1,4.0,0.0,,2.17,2
1.0,1.0,,0,0,,5,5.0,4.0,1,6.0,4.0,,45.75,2
1.0,0.0,1.0,0,0,,0,0.0,0.0,4,4.0,3.0,,,
1.0,1.0,,1,0,,4,5.0,3.0,3,5.0,,,33.5,1
1.0,1.0,,1,0,,2,2.0,1.0,3,1.0,0.0,,2.92,1
1.0,1.0,,0,0,,5,5.0,4.0,1,6.0,1.0,,36.42,2
1.0,1.0,,1,0,,2,2.0,0.0,1,3.0,3.0,,11.17,1
,0.0,0.0,1,,,1,,,,,,,,
,1.0,,1,0,,2,2.0,6.5,1,5.0,2.0,,15.75,2
1.0,1.0,,0,0,,5,4.0,1.0,3,6.0,1.0,,31.5,1
,1.0,,1,0,,3,3.0,2.0,2,5.0,0.0,,1.92,2
1.0,1.0,,1,0,,2,3.0,1.0,3,3.0,1.0,,10.83,1
1.0,1.0,,1,0,,4,5.0,4.0,3,5.0,,,45.5,1
1.0,1.0,,1,0,,2,2.0,0.0,3,4.0,2.0,,16.17,1
,1.0,,1,0,,1,1.0,4.0,3,4.0,3.0,,0.08,2
1.0,1.0,,1,0,,1,2.0,0.0,3,2.0,3.0,,3.17,1
0.0,0.0,1.0,0,1,,5,2.0,5.0,1,5.0,,1.0,27.0,
1.0,1.0,,0,0,,5,5.0,2.0,1,6.0,,,45.0,1
1.0,1.0,,0,0,,6,6.0,0.0,1,4.0,3.0,,58.83,2
1.0,1.0,,0,0,,4,3.0,1.0,1,4.0,0.0,,13.25,2
1.0,1.0,,1,0,,4,5.0,0.0,1,6.0,5.0,,39.08,1
1.0,1.0,,1,0,,2,2.0,0.0,3,4.0,,,18.92,3
1.0,1.0,,1,0,,6,5.0,2.0,2,4.0,2.0,,8.17,1
1.0,1.0,,0,0,,5,5.0,1.0,3,5.0,1.0,1.0,,3
1.0,1.0,,1,0,,4,4.0,0.0,3,,4.0,,41.42,1
0.0,0.0,1.0,1,0,,0,1.0,0.0,1,3.0,0.0,1.0,3.42,
1.0,1.0,,1,0,,1,2.0,1.0,2,,5.0,,7.25,2
1.0,1.0,,0,1,,4,3.0,0.0,1,3.0,3.0,1.0,13.92,1
,1.0,,1,0,,2,1.0,1.0,1,5.0,0.0,,1.83,2
1.0,1.0,,1,0,,4,4.0,2.0,3,2.0,2.0,,30.25,2
1.0,1.0,,0,0,,6,6.0,3.0,3,6.0,4.0,,54.83,1
1.0,0.0,1.0,0,0,,6,6.0,4.0,3,6.0,,,,
0.0,0.0,1.0,0,0,,1,1.0,0.0,2,4.0,4.0,1.0,2.25,
1.0,1.0,,0,0,,1,1.0,2.0,3,4.0,0.0,,7.33,2
1.0,1.0,,1,0,,4,4.0,4.0,1,2.0,4.0,,3.08,1
1.0,1.0,,0,0,,2,1.0,2.0,1,5.0,1.0,,8.92,2
1.0,1.0,,0,0,,5,4.0,4.0,1,6.0,1.0,,37.42,1
1.0,1.0,,0,0,,7,6.0,1.0,1,6.0,3.0,,51.33,1
1.0,1.0,,1,0,,3,5.0,0.0,1,1.0,2.0,,19.5,2
1.0,1.0,,1,0,,4,5.0,3.0,1,5.0,,,27.0,1
1.0,1.0,,0,0,,5,2.0,3.0,1,5.0,0.0,,10.25,2
0.0,0.0,1.0,0,0,,3,3.0,1.0,3,3.0,4.0,,6.0,
1.0,1.0,,0,0,,1,2.0,3.0,2,1.0,3.0,,3.67,1
1.0,1.0,,0,0,,5,5.0,0.0,3,5.0,3.0,,36.0,2
1.0,1.0,,0,0,,6,6.0,0.0,4,5.0,,,47.42,1
1.0,1.0,,1,0,,5,5.0,0.0,3,5.0,,,49.42,1
1.0,1.0,,0,0,,5,6.0,4.0,4,1.0,2.0,,45.33,1
,1.0,,0,1,,4,3.0,3.0,1,4.0,0.0,1.0,18.58,3
1.0,1.0,,0,0,,2,2.0,4.0,4,4.0,0.0,,4.67,1
1.0,1.0,,0,0,,3,4.0,1.0,3,5.0,,,5.33,1
1.0,1.0,,1,0,,6,7.0,0.0,3,6.0,4.0,,,2
1.0,1.0,,1,0,,6,6.0,0.0,4,4.0,,,51.08,2
1.0,1.0,,0,0,,2,2.0,2.0,3,2.0,0.0,,12.83,1
,1.0,,0,0,,2,1.0,0.0,3,4.0,3.0,,10.17,1
1.0,1.0,,0,0,,5,5.0,0.0,3,6.0,4.0,,41.0,1
1.0,1.0,,0,0,,5,5.0,0.0,1,4.0,4.0,,43.58,1
1.0,1.0,,0,0,,5,4.0,0.0,1,6.0,,,50.0,2
1.0,1.0,,1,0,,3,2.0,1.0,1,5.0,5.0,,3.17,1
1.0,1.0,,1,0,,2,2.0,1.0,3,3.0,,,12.75,1
1.0,1.0,,0,0,,2,1.0,4.0,3,6.0,1.0,,5.92,2
0.0,0.0,1.0,0,0,,1,1.0,0.0,2,4.0,4.0,,1.17,
1.0,1.0,,1,0,,4,5.0,0.0,1,4.0,,,38.0,2
0.0,0.0,1.0,1,0,,3,3.0,0.0,1,5.0,1.0,1.0,16.42,
1.0,1.0,,0,0,,5,5.0,0.0,4,4.0,,,47.83,1
,1.0,,1,0,,6,6.0,6.5,2,6.0,,,,1
1.0,1.0,,0,0,,3,2.0,1.0,1,6.0,5.0,1.0,18.0,3
1.0,1.0,,0,0,,4,4.0,3.0,1,3.0,3.0,,19.83,1
1.0,1.0,,0,0,,3,3.0,1.0,3,4.0,0.0,,9.0,1
1.0,1.0,,1,0,,2,2.0,0.0,2,5.0,1.0,,4.92,1
1.0,1.0,,1,0,,4,3.0,1.0,2,5.0,2.0,,30.42,2
,1.0,,0,0,,4,4.0,1.0,3,5.0,1.0,,17.25,2
,1.0,,1,0,,5,5.0,4.0,3,6.0,,,8.83,2
1.0,1.0,,0,0,,1,1.0,2.0,1,6.0,3.0,,3.25,2
,0.0,0.0,1,,,1,,,,,,,,
1.0,1.0,,1,0,,5,4.0,3.0,1,6.0,,,34.75,1
1.0,1.0,,1,0,,3,3.0,2.0,2,4.0,5.0,,22.75,1
,1.0,,0,0,,2,1.0,4.0,1,6.0,1.0,1.0,1.67,3
1.0,1.0,,1,0,,4,4.0,0.0,2,4.0,1.0,,32.25,2
,1.0,,1,0,,6,5.0,,3,3.0,,,20.17,2
1.0,1.0,,0,0,,4,4.0,0.0,1,3.0,5.0,,20.0,1
1.0,1.0,,1,0,,4,4.0,3.0,3,5.0,4.0,,33.42,2
,1.0,,1,0,,1,1.0,1.0,3,6.0,4.0,,4.17,1
,1.0,,0,0,,3,1.0,2.0,3,4.0,,,5.08,4
1.0,1.0,,1,0,,5,5.0,0.0,3,4.0,,,46.0,1
0.0,0.0,1.0,0,0,,1,1.0,1.0,1,5.0,4.0,,4.17,
1.0,1.0,,0,0,,2,2.0,3.0,1,5.0,5.0,,5.17,2
1.0,1.0,,0,0,,4,4.0,1.0,1,2.0,,,29.67,1
1.0,0.0,1.0,1,0,,6,7.0,0.0,3,6.0,,,,
1.0,1.0,,0,0,,4,4.0,2.0,1,5.0,,,24.92,2
,0.0,0.0,1,,,0,,,,,,,,
,1.0,,1,0,,2,3.0,4.0,3,6.0,1.0,,4.33,1
1.0,1.0,,0,0,,2,2.0,0.0,1,6.0,,,14.75,1
1.0,1.0,,1,0,,5,5.0,2.0,1,4.0,1.0,,46.17,1
0.0,0.0,1.0,0,1,,4,2.0,3.0,1,5.0,0.0,1.0,0.5,
,1.0,,0,1,,4,4.0,0.0,2,6.0,,,13.42,1
,1.0,,1,0,,1,2.0,2.0,3,5.0,3.0,,4.83,2
,1.0,,0,0,,2,2.0,1.0,1,5.0,0.0,,6.42,2
0.0,0.0,1.0,0,0,,5,5.0,4.0,1,1.0,,,0.58,
1.0,1.0,,1,0,,2,3.0,0.0,3,3.0,4.0,,4.42,1
,1.0,,0,0,,1,1.0,3.0,3,5.0,4.0,,2.58,2
0.0,0.0,1.0,1,0,,5,5.0,0.0,3,1.0,1.0,,3.75,
1.0,1.0,,0,0,,5,5.0,1.0,1,6.0,1.0,,41.08,1
1.0,1.0,,0,0,,6,7.0,13.0,1,4.0,,,51.25,1
1.0,1.0,,1,0,,7,6.0,0.0,3,4.0,4.0,,62.83,1
0.0,0.0,1.0,0,0,,2,1.0,1.0,2,4.0,,,9.67,
,1.0,,1,0,,1,1.0,1.0,3,2.0,,,0.58,2
,1.0,,1,0,,3,2.0,5.0,3,6.0,2.0,,4.92,1
1.0,1.0,,0,0,,2,2.0,2.0,1,4.0,3.0,,13.0,1
,1.0,,0,0,,2,4.0,0.0,2,3.0,,,20.5,2
1.0,1.0,,0,0,,5,5.0,3.0,3,4.0,2.0,,35.0,2
0.0,0.0,1.0,1,0,,3,5.0,3.0,3,3.0,,,20.42,
1.0,1.0,,0,0,,4,4.0,3.0,3,4.0,3.0,,37.42,1
1.0,1.0,,1,0,,4,4.0,0.0,3,4.0,4.0,,32.33,1
1.0,0.0,1.0,1,0,,5,5.0,0.0,3,4.0,4.0,,,
0.0,0.0,1.0,1,0,,5,6.0,2.0,1,4.0,0.0,,1.67,
1.0,1.0,,0,0,,4,4.0,1.0,1,5.0,4.0,,17.83,1
1.0,1.0,,1,0,,3,3.0,1.0,4,6.0,0.0,,12.33,1
1.0,1.0,,1,0,,3,3.0,1.0,3,5.0,5.0,,22.67,2
,1.0,,1,0,,1,1.0,0.0,3,4.0,1.0,,9.58,1
,1.0,,0,1,,3,3.0,0.0,3,6.0,,,26.0,3
1.0,1.0,,1,0,,4,4.0,1.0,3,4.0,1.0,,33.92,2
1.0,1.0,,0,0,,5,5.0,0.0,1,4.0,4.0,,41.42,1
1.0,1.0,,1,0,,6,6.0,0.0,1,2.0,1.0,,56.92,2
1.0,1.0,,0,0,,5,5.0,0.0,2,5.0,3.0,,45.42,1
1.0,1.0,,1,0,,4,5.0,2.0,3,4.0,3.0,,41.75,1
,1.0,,1,2,,2,2.0,0.0,4,4.0,0.0,,4.5,2
